index                     province/state            country                   latitude                  longitude                 date                      loc_id                    key                       confirmed                 deaths                    recovered                 
6024                    tibet                   china                         31.6927                       88.0924                 2020-02-09              78                      
6025                    tibet                   china                         31.6927                       88.0924                 2020-02-10              78                      
6026                    tibet                   china                         31.6927                       88.0924                 2020-02-11              78                      
6027                    tibet                   china                         31.6927                       88.0924                 2020-02-12              78                      
6028                    tibet                   china                         31.6927                       88.0924                 2020-02-13              78                      
6029                    tibet                   china                         31.6927                       88.0924                 2020-02-14              78                      
6030                    tibet                   china                         31.6927                       88.0924                 2020-02-15              78                      
6031                    tibet                   china                         31.6927                       88.0924                 2020-02-16              78                      
6032                    tibet                   china                         31.6927                       88.0924                 2020-02-17              78                      
6033                    tibet                   china                         31.6927                       88.0924                 2020-02-18              78                      
6034                    tibet                   china                         31.6927                       88.0924                 2020-02-19              78                      
6035                    tibet                   china                         31.6927                       88.0924                 2020-02-20              78                      
6036                    tibet                   china                         31.6927                       88.0924                 2020-02-21              78                      
6037                    tibet                   china                         31.6927                       88.0924                 2020-02-22              78                      
6038                    tibet                   china                         31.6927                       88.0924                 2020-02-23              78                      
6039                    tibet                   china                         31.6927                       88.0924                 2020-02-24              78                      
6040                    tibet                   china                         31.6927                       88.0924                 2020-02-25              78                      
6041                    tibet                   china                         31.6927                       88.0924                 2020-02-26              78                      
6042                    tibet                   china                         31.6927                       88.0924                 2020-02-27              78                      
6043                    tibet                   china                         31.6927                       88.0924                 2020-02-28              78                      
6044                    tibet                   china                         31.6927                       88.0924                 2020-02-29              78                      
6045                    tibet                   china                         31.6927                       88.0924                 2020-03-01              78                      
6046                    tibet                   china                         31.6927                       88.0924                 2020-03-02              78                      
6047                    tibet                   china                         31.6927                       88.0924                 2020-03-03              78                      
6048                    tibet                   china                         31.6927                       88.0924                 2020-03-04              78                      
6049                    tibet                   china                         31.6927                       88.0924                 2020-03-05              78                      
6050                    tibet                   china                         31.6927                       88.0924                 2020-03-06              78                      
6051                    tibet                   china                         31.6927                       88.0924                 2020-03-07              78                      
6052                    tibet                   china                         31.6927                       88.0924                 2020-03-08              78                      
6053                    tibet                   china                         31.6927                       88.0924                 2020-03-09              78                      
6054                    tibet                   china                         31.6927                       88.0924                 2020-03-10              78                      
6055                    tibet                   china                         31.6927                       88.0924                 2020-03-11              78                      
6056                    tibet                   china                         31.6927                       88.0924                 2020-03-12              78                      
6057                    tibet                   china                         31.6927                       88.0924                 2020-03-13              78                      
6058                    tibet                   china                         31.6927                       88.0924                 2020-03-14              78                      
6059                    tibet                   china                         31.6927                       88.0924                 2020-03-15              78                      
6060                    tibet                   china                         31.6927                       88.0924                 2020-03-16              78                      
6061                    tibet                   china                         31.6927                       88.0924                 2020-03-17              78                      
6062                    tibet                   china                         31.6927                       88.0924                 2020-03-18              78                      
6063                    tibet                   china                         31.6927                       88.0924                 2020-03-19              78                      
6064                    tibet                   china                         31.6927                       88.0924                 2020-03-20              78                      
6065                    tibet                   china                         31.6927                       88.0924                 2020-03-21              78                      
6066                    tibet                   china                         31.6927                       88.0924                 2020-03-22              78                      
6067                    tibet                   china                         31.6927                       88.0924                 2020-03-23              78                      
6068                    tibet                   china                         31.6927                       88.0924                 2020-03-24              78                      
6069                    tibet                   china                         31.6927                       88.0924                 2020-03-25              78                      
6070                    tibet                   china                         31.6927                       88.0924                 2020-03-26              78                      
6071                    tibet                   china                         31.6927                       88.0924                 2020-03-27              78                      
6072                    tibet                   china                         31.6927                       88.0924                 2020-03-28              78                      
6073                    tibet                   china                         31.6927                       88.0924                 2020-03-29              78                      
6074                    tibet                   china                         31.6927                       88.0924                 2020-03-30              78                      
6075                    tibet                   china                         31.6927                       88.0924                 2020-03-31              78                      
6076                    tibet                   china                         31.6927                       88.0924                 2020-04-01              78                      
6077                    tibet                   china                         31.6927                       88.0924                 2020-04-02              78                      
6078                    tibet                   china                         31.6927                       88.0924                 2020-04-03              78                      
6079                    tibet                   china                         31.6927                       88.0924                 2020-04-04              78                      
6080                    tibet                   china                         31.6927                       88.0924                 2020-04-05              78                      
6081                    tibet                   china                         31.6927                       88.0924                 2020-04-06              78                      
6082                    tibet                   china                         31.6927                       88.0924                 2020-04-07              78                      
6083                    xinjiang                china                         41.1129                       85.2401                 2020-01-22              79                      
6084                    xinjiang                china                         41.1129                       85.2401                 2020-01-23              79                      
6085                    xinjiang                china                         41.1129                       85.2401                 2020-01-24              79                      
6086                    xinjiang                china                         41.1129                       85.2401                 2020-01-25              79                      
6087                    xinjiang                china                         41.1129                       85.2401                 2020-01-26              79                      
6088                    xinjiang                china                         41.1129                       85.2401                 2020-01-27              79                      
6089                    xinjiang                china                         41.1129                       85.2401                 2020-01-28              79                      
6090                    xinjiang                china                         41.1129                       85.2401                 2020-01-29              79                      
6091                    xinjiang                china                         41.1129                       85.2401                 2020-01-30              79                      
6092                    xinjiang                china                         41.1129                       85.2401                 2020-01-31              79                      
6093                    xinjiang                china                         41.1129                       85.2401                 2020-02-01              79                      
6094                    xinjiang                china                         41.1129                       85.2401                 2020-02-02              79                      
6095                    xinjiang                china                         41.1129                       85.2401                 2020-02-03              79                      
6096                    xinjiang                china                         41.1129                       85.2401                 2020-02-04              79                      
6097                    xinjiang                china                         41.1129                       85.2401                 2020-02-05              79                      
6098                    xinjiang                china                         41.1129                       85.2401                 2020-02-06              79                      
6099                    xinjiang                china                         41.1129                       85.2401                 2020-02-07              79                      
6100                    xinjiang                china                         41.1129                       85.2401                 2020-02-08              79                      
6101                    xinjiang                china                         41.1129                       85.2401                 2020-02-09              79                      
6102                    xinjiang                china                         41.1129                       85.2401                 2020-02-10              79                      
6103                    xinjiang                china                         41.1129                       85.2401                 2020-02-11              79                      
6104                    xinjiang                china                         41.1129                       85.2401                 2020-02-12              79                      
6105                    xinjiang                china                         41.1129                       85.2401                 2020-02-13              79                      
6106                    xinjiang                china                         41.1129                       85.2401                 2020-02-14              79                      
6107                    xinjiang                china                         41.1129                       85.2401                 2020-02-15              79                      
6108                    xinjiang                china                         41.1129                       85.2401                 2020-02-16              79                      
6109                    xinjiang                china                         41.1129                       85.2401                 2020-02-17              79                      
6110                    xinjiang                china                         41.1129                       85.2401                 2020-02-18              79                      
6111                    xinjiang                china                         41.1129                       85.2401                 2020-02-19              79                      
6112                    xinjiang                china                         41.1129                       85.2401                 2020-02-20              79                      
6113                    xinjiang                china                         41.1129                       85.2401                 2020-02-21              79                      
6114                    xinjiang                china                         41.1129                       85.2401                 2020-02-22              79                      
6115                    xinjiang                china                         41.1129                       85.2401                 2020-02-23              79                      
6116                    xinjiang                china                         41.1129                       85.2401                 2020-02-24              79                      
6117                    xinjiang                china                         41.1129                       85.2401                 2020-02-25              79                      
6118                    xinjiang                china                         41.1129                       85.2401                 2020-02-26              79                      
6119                    xinjiang                china                         41.1129                       85.2401                 2020-02-27              79                      
6120                    xinjiang                china                         41.1129                       85.2401                 2020-02-28              79                      
6121                    xinjiang                china                         41.1129                       85.2401                 2020-02-29              79                      
6122                    xinjiang                china                         41.1129                       85.2401                 2020-03-01              79                      
6123                    xinjiang                china                         41.1129                       85.2401                 2020-03-02              79                      
6124                    xinjiang                china                         41.1129                       85.2401                 2020-03-03              79                      
6125                    xinjiang                china                         41.1129                       85.2401                 2020-03-04              79                      
6126                    xinjiang                china                         41.1129                       85.2401                 2020-03-05              79                      
6127                    xinjiang                china                         41.1129                       85.2401                 2020-03-06              79                      
6128                    xinjiang                china                         41.1129                       85.2401                 2020-03-07              79                      
6129                    xinjiang                china                         41.1129                       85.2401                 2020-03-08              79                      
6130                    xinjiang                china                         41.1129                       85.2401                 2020-03-09              79                      
6131                    xinjiang                china                         41.1129                       85.2401                 2020-03-10              79                      
6132                    xinjiang                china                         41.1129                       85.2401                 2020-03-11              79                      
6133                    xinjiang                china                         41.1129                       85.2401                 2020-03-12              79                      
6134                    xinjiang                china                         41.1129                       85.2401                 2020-03-13              79                      
6135                    xinjiang                china                         41.1129                       85.2401                 2020-03-14              79                      
6136                    xinjiang                china                         41.1129                       85.2401                 2020-03-15              79                      
6137                    xinjiang                china                         41.1129                       85.2401                 2020-03-16              79                      
6138                    xinjiang                china                         41.1129                       85.2401                 2020-03-17              79                      
6139                    xinjiang                china                         41.1129                       85.2401                 2020-03-18              79                      
6140                    xinjiang                china                         41.1129                       85.2401                 2020-03-19              79                      
6141                    xinjiang                china                         41.1129                       85.2401                 2020-03-20              79                      
6142                    xinjiang                china                         41.1129                       85.2401                 2020-03-21              79                      
6143                    xinjiang                china                         41.1129                       85.2401                 2020-03-22              79                      
6144                    xinjiang                china                         41.1129                       85.2401                 2020-03-23              79                      
6145                    xinjiang                china                         41.1129                       85.2401                 2020-03-24              79                      
6146                    xinjiang                china                         41.1129                       85.2401                 2020-03-25              79                      
6147                    xinjiang                china                         41.1129                       85.2401                 2020-03-26              79                      
6148                    xinjiang                china                         41.1129                       85.2401                 2020-03-27              79                      
6149                    xinjiang                china                         41.1129                       85.2401                 2020-03-28              79                      
6150                    xinjiang                china                         41.1129                       85.2401                 2020-03-29              79                      
6151                    xinjiang                china                         41.1129                       85.2401                 2020-03-30              79                      
6152                    xinjiang                china                         41.1129                       85.2401                 2020-03-31              79                      
6153                    xinjiang                china                         41.1129                       85.2401                 2020-04-01              79                      
6154                    xinjiang                china                         41.1129                       85.2401                 2020-04-02              79                      
6155                    xinjiang                china                         41.1129                       85.2401                 2020-04-03              79                      
6156                    xinjiang                china                         41.1129                       85.2401                 2020-04-04              79                      
6157                    xinjiang                china                         41.1129                       85.2401                 2020-04-05              79                      
6158                    xinjiang                china                         41.1129                       85.2401                 2020-04-06              79                      
6159                    xinjiang                china                         41.1129                       85.2401                 2020-04-07              79                      
6160                    yunnan                  china                         24.974                        101.487                 2020-01-22              80                      
6161                    yunnan                  china                         24.974                        101.487                 2020-01-23              80                      
6162                    yunnan                  china                         24.974                        101.487                 2020-01-24              80                      
6163                    yunnan                  china                         24.974                        101.487                 2020-01-25              80                      
6164                    yunnan                  china                         24.974                        101.487                 2020-01-26              80                      
6165                    yunnan                  china                         24.974                        101.487                 2020-01-27              80                      
6166                    yunnan                  china                         24.974                        101.487                 2020-01-28              80                      
6167                    yunnan                  china                         24.974                        101.487                 2020-01-29              80                      
6168                    yunnan                  china                         24.974                        101.487                 2020-01-30              80                      
6169                    yunnan                  china                         24.974                        101.487                 2020-01-31              80                      
6170                    yunnan                  china                         24.974                        101.487                 2020-02-01              80                      
6171                    yunnan                  china                         24.974                        101.487                 2020-02-02              80                      
6172                    yunnan                  china                         24.974                        101.487                 2020-02-03              80                      
6173                    yunnan                  china                         24.974                        101.487                 2020-02-04              80                      
6174                    yunnan                  china                         24.974                        101.487                 2020-02-05              80                      
6175                    yunnan                  china                         24.974                        101.487                 2020-02-06              80                      
6176                    yunnan                  china                         24.974                        101.487                 2020-02-07              80                      
6177                    yunnan                  china                         24.974                        101.487                 2020-02-08              80                      
6178                    yunnan                  china                         24.974                        101.487                 2020-02-09              80                      
6179                    yunnan                  china                         24.974                        101.487                 2020-02-10              80                      
6180                    yunnan                  china                         24.974                        101.487                 2020-02-11              80                      
6181                    yunnan                  china                         24.974                        101.487                 2020-02-12              80                      
6182                    yunnan                  china                         24.974                        101.487                 2020-02-13              80                      
6183                    yunnan                  china                         24.974                        101.487                 2020-02-14              80                      
6184                    yunnan                  china                         24.974                        101.487                 2020-02-15              80                      
6185                    yunnan                  china                         24.974                        101.487                 2020-02-16              80                      
6186                    yunnan                  china                         24.974                        101.487                 2020-02-17              80                      
6187                    yunnan                  china                         24.974                        101.487                 2020-02-18              80                      
6188                    yunnan                  china                         24.974                        101.487                 2020-02-19              80                      
6189                    yunnan                  china                         24.974                        101.487                 2020-02-20              80                      
6190                    yunnan                  china                         24.974                        101.487                 2020-02-21              80                      
6191                    yunnan                  china                         24.974                        101.487                 2020-02-22              80                      
6192                    yunnan                  china                         24.974                        101.487                 2020-02-23              80                      
6193                    yunnan                  china                         24.974                        101.487                 2020-02-24              80                      
6194                    yunnan                  china                         24.974                        101.487                 2020-02-25              80                      
6195                    yunnan                  china                         24.974                        101.487                 2020-02-26              80                      
6196                    yunnan                  china                         24.974                        101.487                 2020-02-27              80                      
6197                    yunnan                  china                         24.974                        101.487                 2020-02-28              80                      
6198                    yunnan                  china                         24.974                        101.487                 2020-02-29              80                      
6199                    yunnan                  china                         24.974                        101.487                 2020-03-01              80                      
6200                    yunnan                  china                         24.974                        101.487                 2020-03-02              80                      
6201                    yunnan                  china                         24.974                        101.487                 2020-03-03              80                      
6202                    yunnan                  china                         24.974                        101.487                 2020-03-04              80                      
6203                    yunnan                  china                         24.974                        101.487                 2020-03-05              80                      
6204                    yunnan                  china                         24.974                        101.487                 2020-03-06              80                      
6205                    yunnan                  china                         24.974                        101.487                 2020-03-07              80                      
6206                    yunnan                  china                         24.974                        101.487                 2020-03-08              80                      
6207                    yunnan                  china                         24.974                        101.487                 2020-03-09              80                      
6208                    yunnan                  china                         24.974                        101.487                 2020-03-10              80                      
6209                    yunnan                  china                         24.974                        101.487                 2020-03-11              80                      
6210                    yunnan                  china                         24.974                        101.487                 2020-03-12              80                      
6211                    yunnan                  china                         24.974                        101.487                 2020-03-13              80                      
6212                    yunnan                  china                         24.974                        101.487                 2020-03-14              80                      
6213                    yunnan                  china                         24.974                        101.487                 2020-03-15              80                      
6214                    yunnan                  china                         24.974                        101.487                 2020-03-16              80                      
6215                    yunnan                  china                         24.974                        101.487                 2020-03-17              80                      
6216                    yunnan                  china                         24.974                        101.487                 2020-03-18              80                      
6217                    yunnan                  china                         24.974                        101.487                 2020-03-19              80                      
6218                    yunnan                  china                         24.974                        101.487                 2020-03-20              80                      
6219                    yunnan                  china                         24.974                        101.487                 2020-03-21              80                      
6220                    yunnan                  china                         24.974                        101.487                 2020-03-22              80                      
6221                    yunnan                  china                         24.974                        101.487                 2020-03-23              80                      
6222                    yunnan                  china                         24.974                        101.487                 2020-03-24              80                      
6223                    yunnan                  china                         24.974                        101.487                 2020-03-25              80                      
6224                    yunnan                  china                         24.974                        101.487                 2020-03-26              80                      
6225                    yunnan                  china                         24.974                        101.487                 2020-03-27              80                      
6226                    yunnan                  china                         24.974                        101.487                 2020-03-28              80                      
6227                    yunnan                  china                         24.974                        101.487                 2020-03-29              80                      
6228                    yunnan                  china                         24.974                        101.487                 2020-03-30              80                      
6229                    yunnan                  china                         24.974                        101.487                 2020-03-31              80                      
6230                    yunnan                  china                         24.974                        101.487                 2020-04-01              80                      
6231                    yunnan                  china                         24.974                        101.487                 2020-04-02              80                      
6232                    yunnan                  china                         24.974                        101.487                 2020-04-03              80                      
6233                    yunnan                  china                         24.974                        101.487                 2020-04-04              80                      
6234                    yunnan                  china                         24.974                        101.487                 2020-04-05              80                      
6235                    yunnan                  china                         24.974                        101.487                 2020-04-06              80                      
6236                    yunnan                  china                         24.974                        101.487                 2020-04-07              80                      
6237                    zhejiang                china                         29.1832                       120.0934                2020-01-22              81                      
6238                    zhejiang                china                         29.1832                       120.0934                2020-01-23              81                      
6239                    zhejiang                china                         29.1832                       120.0934                2020-01-24              81                      
6240                    zhejiang                china                         29.1832                       120.0934                2020-01-25              81                      
6241                    zhejiang                china                         29.1832                       120.0934                2020-01-26              81                      
6242                    zhejiang                china                         29.1832                       120.0934                2020-01-27              81                      
6243                    zhejiang                china                         29.1832                       120.0934                2020-01-28              81                      
6244                    zhejiang                china                         29.1832                       120.0934                2020-01-29              81                      
6245                    zhejiang                china                         29.1832                       120.0934                2020-01-30              81                      
6246                    zhejiang                china                         29.1832                       120.0934                2020-01-31              81                      
6247                    zhejiang                china                         29.1832                       120.0934                2020-02-01              81                      
6248                    zhejiang                china                         29.1832                       120.0934                2020-02-02              81                      
6249                    zhejiang                china                         29.1832                       120.0934                2020-02-03              81                      
6250                    zhejiang                china                         29.1832                       120.0934                2020-02-04              81                      
6251                    zhejiang                china                         29.1832                       120.0934                2020-02-05              81                      
6252                    zhejiang                china                         29.1832                       120.0934                2020-02-06              81                      
6253                    zhejiang                china                         29.1832                       120.0934                2020-02-07              81                      
6254                    zhejiang                china                         29.1832                       120.0934                2020-02-08              81                      
6255                    zhejiang                china                         29.1832                       120.0934                2020-02-09              81                      
6256                    zhejiang                china                         29.1832                       120.0934                2020-02-10              81                      
6257                    zhejiang                china                         29.1832                       120.0934                2020-02-11              81                      
6258                    zhejiang                china                         29.1832                       120.0934                2020-02-12              81                      
6259                    zhejiang                china                         29.1832                       120.0934                2020-02-13              81                      
6260                    zhejiang                china                         29.1832                       120.0934                2020-02-14              81                      
6261                    zhejiang                china                         29.1832                       120.0934                2020-02-15              81                      
6262                    zhejiang                china                         29.1832                       120.0934                2020-02-16              81                      
6263                    zhejiang                china                         29.1832                       120.0934                2020-02-17              81                      
6264                    zhejiang                china                         29.1832                       120.0934                2020-02-18              81                      
6265                    zhejiang                china                         29.1832                       120.0934                2020-02-19              81                      
6266                    zhejiang                china                         29.1832                       120.0934                2020-02-20              81                      
6267                    zhejiang                china                         29.1832                       120.0934                2020-02-21              81                      
6268                    zhejiang                china                         29.1832                       120.0934                2020-02-22              81                      
6269                    zhejiang                china                         29.1832                       120.0934                2020-02-23              81                      
6270                    zhejiang                china                         29.1832                       120.0934                2020-02-24              81                      
6271                    zhejiang                china                         29.1832                       120.0934                2020-02-25              81                      
6272                    zhejiang                china                         29.1832                       120.0934                2020-02-26              81                      
