index,country,confirmed,date,recovered,deaths
2935,Burkina Faso,0.0,2020-03-14,0.0,0.0
2936,Burkina Faso,1.0,2020-03-15,0.0,0.0
2937,Burkina Faso,12.0,2020-03-16,0.0,0.0
2938,Burkina Faso,0.0,2020-03-17,0.0,0.0
2939,Burkina Faso,5.0,2020-03-18,0.0,1.0
2940,Burkina Faso,13.0,2020-03-19,0.0,0.0
2941,Burkina Faso,7.0,2020-03-20,0.0,0.0
2942,Burkina Faso,24.0,2020-03-21,5.0,1.0
2943,Burkina Faso,11.0,2020-03-22,0.0,2.0
2944,Burkina Faso,24.0,2020-03-23,0.0,0.0
2945,Burkina Faso,15.0,2020-03-24,2.0,0.0
2946,Burkina Faso,32.0,2020-03-25,3.0,0.0
2947,Burkina Faso,6.0,2020-03-26,0.0,3.0
2948,Burkina Faso,28.0,2020-03-27,2.0,2.0
2949,Burkina Faso,27.0,2020-03-28,9.0,2.0
2950,Burkina Faso,15.0,2020-03-29,2.0,1.0
2951,Burkina Faso,24.0,2020-03-30,8.0,0.0
2952,Burkina Faso,15.0,2020-03-31,1.0,2.0
2953,Burkina Faso,21.0,2020-04-01,14.0,2.0
2954,Burkina Faso,6.0,2020-04-02,4.0,0.0
2955,Burkina Faso,14.0,2020-04-03,0.0,0.0
2956,Burkina Faso,16.0,2020-04-04,16.0,0.0
2957,Burkina Faso,27.0,2020-04-05,24.0,1.0
2958,Burkina Faso,19.0,2020-04-06,18.0,1.0
2959,Burkina Faso,20.0,2020-04-07,19.0,1.0
2960,Burkina Faso,30.0,2020-04-08,7.0,4.0
2961,Burkina Faso,29.0,2020-04-09,12.0,1.0
2962,Burkina Faso,0.0,2020-04-10,0.0,0.0
2963,Burkina Faso,41.0,2020-04-11,9.0,3.0
2964,Burkina Faso,13.0,2020-04-12,6.0,0.0
2965,Burkina Faso,0.0,2020-04-13,0.0,0.0
2966,Burkina Faso,31.0,2020-04-14,16.0,3.0
2967,Burkina Faso,14.0,2020-04-15,49.0,2.0
2968,Burkina Faso,4.0,2020-04-16,31.0,0.0
2969,Burkina Faso,11.0,2020-04-17,37.0,3.0
2970,Burkina Faso,8.0,2020-04-18,27.0,1.0
2971,Burkina Faso,11.0,2020-04-19,17.0,0.0
2972,Burkina Faso,5.0,2020-04-20,19.0,2.0
2973,Burkina Faso,19.0,2020-04-21,5.0,0.0
2974,Burkina Faso,9.0,2020-04-22,27.0,1.0
2975,Burkina Faso,7.0,2020-04-23,21.0,2.0
2976,Cabo Verde,0.0,2020-01-22,0.0,0.0
2977,Cabo Verde,0.0,2020-01-23,0.0,0.0
2978,Cabo Verde,0.0,2020-01-24,0.0,0.0
2979,Cabo Verde,0.0,2020-01-25,0.0,0.0
2980,Cabo Verde,0.0,2020-01-26,0.0,0.0
2981,Cabo Verde,0.0,2020-01-27,0.0,0.0
2982,Cabo Verde,0.0,2020-01-28,0.0,0.0
2983,Cabo Verde,0.0,2020-01-29,0.0,0.0
2984,Cabo Verde,0.0,2020-01-30,0.0,0.0
2985,Cabo Verde,0.0,2020-01-31,0.0,0.0
2986,Cabo Verde,0.0,2020-02-01,0.0,0.0
2987,Cabo Verde,0.0,2020-02-02,0.0,0.0
2988,Cabo Verde,0.0,2020-02-03,0.0,0.0
2989,Cabo Verde,0.0,2020-02-04,0.0,0.0
2990,Cabo Verde,0.0,2020-02-05,0.0,0.0
2991,Cabo Verde,0.0,2020-02-06,0.0,0.0
2992,Cabo Verde,0.0,2020-02-07,0.0,0.0
2993,Cabo Verde,0.0,2020-02-08,0.0,0.0
2994,Cabo Verde,0.0,2020-02-09,0.0,0.0
2995,Cabo Verde,0.0,2020-02-10,0.0,0.0
2996,Cabo Verde,0.0,2020-02-11,0.0,0.0
2997,Cabo Verde,0.0,2020-02-12,0.0,0.0
2998,Cabo Verde,0.0,2020-02-13,0.0,0.0
2999,Cabo Verde,0.0,2020-02-14,0.0,0.0
3000,Cabo Verde,0.0,2020-02-15,0.0,0.0
3001,Cabo Verde,0.0,2020-02-16,0.0,0.0
3002,Cabo Verde,0.0,2020-02-17,0.0,0.0
3003,Cabo Verde,0.0,2020-02-18,0.0,0.0
3004,Cabo Verde,0.0,2020-02-19,0.0,0.0
3005,Cabo Verde,0.0,2020-02-20,0.0,0.0
3006,Cabo Verde,0.0,2020-02-21,0.0,0.0
3007,Cabo Verde,0.0,2020-02-22,0.0,0.0
3008,Cabo Verde,0.0,2020-02-23,0.0,0.0
3009,Cabo Verde,0.0,2020-02-24,0.0,0.0
3010,Cabo Verde,0.0,2020-02-25,0.0,0.0
3011,Cabo Verde,0.0,2020-02-26,0.0,0.0
3012,Cabo Verde,0.0,2020-02-27,0.0,0.0
3013,Cabo Verde,0.0,2020-02-28,0.0,0.0
3014,Cabo Verde,0.0,2020-02-29,0.0,0.0
3015,Cabo Verde,0.0,2020-03-01,0.0,0.0
3016,Cabo Verde,0.0,2020-03-02,0.0,0.0
3017,Cabo Verde,0.0,2020-03-03,0.0,0.0
3018,Cabo Verde,0.0,2020-03-04,0.0,0.0
3019,Cabo Verde,0.0,2020-03-05,0.0,0.0
3020,Cabo Verde,0.0,2020-03-06,0.0,0.0
3021,Cabo Verde,0.0,2020-03-07,0.0,0.0
3022,Cabo Verde,0.0,2020-03-08,0.0,0.0
3023,Cabo Verde,0.0,2020-03-09,0.0,0.0
3024,Cabo Verde,0.0,2020-03-10,0.0,0.0
3025,Cabo Verde,0.0,2020-03-11,0.0,0.0
3026,Cabo Verde,0.0,2020-03-12,0.0,0.0
3027,Cabo Verde,0.0,2020-03-13,0.0,0.0
3028,Cabo Verde,0.0,2020-03-14,0.0,0.0
3029,Cabo Verde,0.0,2020-03-15,0.0,0.0
3030,Cabo Verde,0.0,2020-03-16,0.0,0.0
3031,Cabo Verde,0.0,2020-03-17,0.0,0.0
3032,Cabo Verde,0.0,2020-03-18,0.0,0.0
3033,Cabo Verde,0.0,2020-03-19,0.0,0.0
3034,Cabo Verde,1.0,2020-03-20,0.0,0.0
3035,Cabo Verde,2.0,2020-03-21,0.0,0.0
3036,Cabo Verde,0.0,2020-03-22,0.0,0.0
3037,Cabo Verde,0.0,2020-03-23,0.0,0.0
3038,Cabo Verde,0.0,2020-03-24,0.0,1.0
3039,Cabo Verde,1.0,2020-03-25,0.0,0.0
3040,Cabo Verde,0.0,2020-03-26,0.0,0.0
3041,Cabo Verde,1.0,2020-03-27,0.0,0.0
3042,Cabo Verde,0.0,2020-03-28,0.0,0.0
3043,Cabo Verde,1.0,2020-03-29,0.0,0.0
3044,Cabo Verde,0.0,2020-03-30,0.0,0.0
3045,Cabo Verde,0.0,2020-03-31,0.0,0.0
3046,Cabo Verde,0.0,2020-04-01,0.0,0.0
3047,Cabo Verde,0.0,2020-04-02,0.0,0.0
3048,Cabo Verde,0.0,2020-04-03,0.0,0.0
3049,Cabo Verde,1.0,2020-04-04,0.0,0.0
3050,Cabo Verde,0.0,2020-04-05,0.0,0.0
3051,Cabo Verde,0.0,2020-04-06,1.0,0.0
3052,Cabo Verde,0.0,2020-04-07,0.0,0.0
3053,Cabo Verde,0.0,2020-04-08,0.0,0.0
3054,Cabo Verde,0.0,2020-04-09,0.0,0.0
3055,Cabo Verde,0.0,2020-04-10,0.0,0.0
3056,Cabo Verde,1.0,2020-04-11,0.0,0.0
3057,Cabo Verde,0.0,2020-04-12,0.0,0.0
3058,Cabo Verde,2.0,2020-04-13,0.0,0.0
3059,Cabo Verde,1.0,2020-04-14,0.0,0.0
3060,Cabo Verde,45.0,2020-04-15,0.0,0.0
3061,Cabo Verde,0.0,2020-04-16,0.0,0.0
3062,Cabo Verde,0.0,2020-04-17,0.0,0.0
3063,Cabo Verde,2.0,2020-04-18,0.0,0.0
3064,Cabo Verde,3.0,2020-04-19,0.0,0.0
3065,Cabo Verde,6.0,2020-04-20,0.0,0.0
3066,Cabo Verde,1.0,2020-04-21,0.0,0.0
3067,Cabo Verde,5.0,2020-04-22,0.0,0.0
3068,Cabo Verde,9.0,2020-04-23,0.0,0.0
3069,Cambodia,0.0,2020-01-22,0.0,0.0
3070,Cambodia,0.0,2020-01-23,0.0,0.0
3071,Cambodia,0.0,2020-01-24,0.0,0.0
3072,Cambodia,0.0,2020-01-25,0.0,0.0
3073,Cambodia,0.0,2020-01-26,0.0,0.0
3074,Cambodia,1.0,2020-01-27,0.0,0.0
3075,Cambodia,0.0,2020-01-28,0.0,0.0
3076,Cambodia,0.0,2020-01-29,0.0,0.0
3077,Cambodia,0.0,2020-01-30,0.0,0.0
3078,Cambodia,0.0,2020-01-31,0.0,0.0
3079,Cambodia,0.0,2020-02-01,0.0,0.0
3080,Cambodia,0.0,2020-02-02,0.0,0.0
3081,Cambodia,0.0,2020-02-03,0.0,0.0
3082,Cambodia,0.0,2020-02-04,0.0,0.0
3083,Cambodia,0.0,2020-02-05,0.0,0.0
3084,Cambodia,0.0,2020-02-06,0.0,0.0
3085,Cambodia,0.0,2020-02-07,0.0,0.0
3086,Cambodia,0.0,2020-02-08,0.0,0.0
3087,Cambodia,0.0,2020-02-09,0.0,0.0
3088,Cambodia,0.0,2020-02-10,0.0,0.0
3089,Cambodia,0.0,2020-02-11,0.0,0.0
3090,Cambodia,0.0,2020-02-12,1.0,0.0
3091,Cambodia,0.0,2020-02-13,0.0,0.0
3092,Cambodia,0.0,2020-02-14,0.0,0.0
3093,Cambodia,0.0,2020-02-15,0.0,0.0
3094,Cambodia,0.0,2020-02-16,0.0,0.0
3095,Cambodia,0.0,2020-02-17,0.0,0.0
3096,Cambodia,0.0,2020-02-18,0.0,0.0
3097,Cambodia,0.0,2020-02-19,0.0,0.0
3098,Cambodia,0.0,2020-02-20,0.0,0.0
3099,Cambodia,0.0,2020-02-21,0.0,0.0
3100,Cambodia,0.0,2020-02-22,0.0,0.0
3101,Cambodia,0.0,2020-02-23,0.0,0.0
3102,Cambodia,0.0,2020-02-24,0.0,0.0
3103,Cambodia,0.0,2020-02-25,0.0,0.0
3104,Cambodia,0.0,2020-02-26,0.0,0.0
3105,Cambodia,0.0,2020-02-27,0.0,0.0
3106,Cambodia,0.0,2020-02-28,0.0,0.0
3107,Cambodia,0.0,2020-02-29,0.0,0.0
3108,Cambodia,0.0,2020-03-01,0.0,0.0
3109,Cambodia,0.0,2020-03-02,0.0,0.0
3110,Cambodia,0.0,2020-03-03,0.0,0.0
3111,Cambodia,0.0,2020-03-04,0.0,0.0
3112,Cambodia,0.0,2020-03-05,0.0,0.0
3113,Cambodia,0.0,2020-03-06,0.0,0.0
3114,Cambodia,0.0,2020-03-07,0.0,0.0
3115,Cambodia,1.0,2020-03-08,0.0,0.0
3116,Cambodia,0.0,2020-03-09,0.0,0.0
3117,Cambodia,0.0,2020-03-10,0.0,0.0
3118,Cambodia,1.0,2020-03-11,0.0,0.0
3119,Cambodia,0.0,2020-03-12,0.0,0.0
3120,Cambodia,2.0,2020-03-13,0.0,0.0
3121,Cambodia,2.0,2020-03-14,0.0,0.0
3122,Cambodia,0.0,2020-03-15,0.0,0.0
3123,Cambodia,0.0,2020-03-16,0.0,0.0
3124,Cambodia,26.0,2020-03-17,0.0,0.0
3125,Cambodia,2.0,2020-03-18,0.0,0.0
3126,Cambodia,2.0,2020-03-19,0.0,0.0
3127,Cambodia,14.0,2020-03-20,0.0,0.0
3128,Cambodia,2.0,2020-03-21,0.0,0.0
3129,Cambodia,31.0,2020-03-22,0.0,0.0
3130,Cambodia,3.0,2020-03-23,0.0,0.0
3131,Cambodia,4.0,2020-03-24,3.0,0.0
3132,Cambodia,5.0,2020-03-25,6.0,0.0
3133,Cambodia,0.0,2020-03-26,0.0,0.0
3134,Cambodia,3.0,2020-03-27,1.0,0.0
3135,Cambodia,0.0,2020-03-28,2.0,0.0
3136,Cambodia,4.0,2020-03-29,8.0,0.0
3137,Cambodia,4.0,2020-03-30,0.0,0.0
3138,Cambodia,2.0,2020-03-31,2.0,0.0
3139,Cambodia,0.0,2020-04-01,2.0,0.0
3140,Cambodia,1.0,2020-04-02,9.0,0.0
3141,Cambodia,4.0,2020-04-03,1.0,0.0
3142,Cambodia,0.0,2020-04-04,15.0,0.0
3143,Cambodia,0.0,2020-04-05,0.0,0.0
3144,Cambodia,0.0,2020-04-06,3.0,0.0
3145,Cambodia,1.0,2020-04-07,5.0,0.0
3146,Cambodia,2.0,2020-04-08,5.0,0.0
3147,Cambodia,2.0,2020-04-09,-1.0,0.0
3148,Cambodia,0.0,2020-04-10,10.0,0.0
3149,Cambodia,1.0,2020-04-11,3.0,0.0
3150,Cambodia,2.0,2020-04-12,2.0,0.0
3151,Cambodia,0.0,2020-04-13,0.0,0.0
3152,Cambodia,0.0,2020-04-14,14.0,0.0
3153,Cambodia,0.0,2020-04-15,5.0,0.0
3154,Cambodia,0.0,2020-04-16,2.0,0.0
3155,Cambodia,0.0,2020-04-17,0.0,0.0
3156,Cambodia,0.0,2020-04-18,5.0,0.0
3157,Cambodia,0.0,2020-04-19,2.0,0.0
3158,Cambodia,0.0,2020-04-20,2.0,0.0
3159,Cambodia,0.0,2020-04-21,3.0,0.0
3160,Cambodia,0.0,2020-04-22,0.0,0.0
3161,Cambodia,0.0,2020-04-23,0.0,0.0
3162,Cameroon,0.0,2020-01-22,,0.0
3163,Cameroon,0.0,2020-01-23,,0.0
3164,Cameroon,0.0,2020-01-24,,0.0
3165,Cameroon,0.0,2020-01-25,,0.0
3166,Cameroon,0.0,2020-01-26,,0.0
3167,Cameroon,0.0,2020-01-27,,0.0
3168,Cameroon,0.0,2020-01-28,,0.0
3169,Cameroon,0.0,2020-01-29,,0.0
3170,Cameroon,0.0,2020-01-30,,0.0
3171,Cameroon,0.0,2020-01-31,,0.0
3172,Cameroon,0.0,2020-02-01,,0.0
3173,Cameroon,0.0,2020-02-02,,0.0
3174,Cameroon,0.0,2020-02-03,,0.0
3175,Cameroon,0.0,2020-02-04,,0.0
3176,Cameroon,0.0,2020-02-05,,0.0
3177,Cameroon,0.0,2020-02-06,,0.0
3178,Cameroon,0.0,2020-02-07,,0.0
3179,Cameroon,0.0,2020-02-08,,0.0
3180,Cameroon,0.0,2020-02-09,,0.0
3181,Cameroon,0.0,2020-02-10,,0.0
3182,Cameroon,0.0,2020-02-11,,0.0
3183,Cameroon,0.0,2020-02-12,,0.0
3184,Cameroon,0.0,2020-02-13,,0.0
3185,Cameroon,0.0,2020-02-14,,0.0
3186,Cameroon,0.0,2020-02-15,,0.0
3187,Cameroon,0.0,2020-02-16,,0.0
3188,Cameroon,0.0,2020-02-17,,0.0
3189,Cameroon,0.0,2020-02-18,,0.0
3190,Cameroon,0.0,2020-02-19,,0.0
3191,Cameroon,0.0,2020-02-20,,0.0
3192,Cameroon,0.0,2020-02-21,,0.0
3193,Cameroon,0.0,2020-02-22,,0.0
3194,Cameroon,0.0,2020-02-23,,0.0
3195,Cameroon,0.0,2020-02-24,,0.0
3196,Cameroon,0.0,2020-02-25,,0.0
3197,Cameroon,0.0,2020-02-26,,0.0
3198,Cameroon,0.0,2020-02-27,,0.0
3199,Cameroon,0.0,2020-02-28,,0.0
3200,Cameroon,0.0,2020-02-29,,0.0
3201,Cameroon,0.0,2020-03-01,,0.0
3202,Cameroon,0.0,2020-03-02,,0.0
3203,Cameroon,0.0,2020-03-03,,0.0
3204,Cameroon,0.0,2020-03-04,,0.0
3205,Cameroon,0.0,2020-03-05,,0.0
3206,Cameroon,1.0,2020-03-06,,0.0
3207,Cameroon,0.0,2020-03-07,,0.0
3208,Cameroon,1.0,2020-03-08,,0.0
3209,Cameroon,0.0,2020-03-09,,0.0
3210,Cameroon,0.0,2020-03-10,,0.0
3211,Cameroon,0.0,2020-03-11,,0.0
3212,Cameroon,0.0,2020-03-12,,0.0
3213,Cameroon,0.0,2020-03-13,,0.0
3214,Cameroon,0.0,2020-03-14,,0.0
3215,Cameroon,0.0,2020-03-15,,0.0
3216,Cameroon,2.0,2020-03-16,,0.0
3217,Cameroon,6.0,2020-03-17,,0.0
3218,Cameroon,0.0,2020-03-18,,0.0
3219,Cameroon,3.0,2020-03-19,,0.0
3220,Cameroon,7.0,2020-03-20,,0.0
3221,Cameroon,7.0,2020-03-21,,0.0
3222,Cameroon,13.0,2020-03-22,,0.0
3223,Cameroon,16.0,2020-03-23,,0.0
3224,Cameroon,10.0,2020-03-24,,0.0
3225,Cameroon,9.0,2020-03-25,,1.0
3226,Cameroon,0.0,2020-03-26,,0.0
3227,Cameroon,16.0,2020-03-27,,1.0
3228,Cameroon,0.0,2020-03-28,,0.0
3229,Cameroon,48.0,2020-03-29,,4.0
3230,Cameroon,0.0,2020-03-30,,0.0
3231,Cameroon,54.0,2020-03-31,,0.0
3232,Cameroon,40.0,2020-04-01,,0.0
3233,Cameroon,73.0,2020-04-02,,1.0
3234,Cameroon,203.0,2020-04-03,,1.0
3235,Cameroon,46.0,2020-04-04,,1.0
3236,Cameroon,95.0,2020-04-05,,0.0
3237,Cameroon,8.0,2020-04-06,,0.0
3238,Cameroon,0.0,2020-04-07,,0.0
3239,Cameroon,72.0,2020-04-08,,1.0
3240,Cameroon,0.0,2020-04-09,,0.0
3241,Cameroon,90.0,2020-04-10,,2.0
3242,Cameroon,0.0,2020-04-11,,0.0
3243,Cameroon,0.0,2020-04-12,,0.0
3244,Cameroon,0.0,2020-04-13,,0.0
3245,Cameroon,28.0,2020-04-14,,2.0
3246,Cameroon,0.0,2020-04-15,,3.0
3247,Cameroon,148.0,2020-04-16,,5.0
3248,Cameroon,0.0,2020-04-17,,0.0
3249,Cameroon,21.0,2020-04-18,,0.0
3250,Cameroon,0.0,2020-04-19,,20.0
3251,Cameroon,146.0,2020-04-20,,0.0
3252,Cameroon,0.0,2020-04-21,,1.0
3253,Cameroon,0.0,2020-04-22,,0.0
3254,Cameroon,171.0,2020-04-23,,0.0
3255,Canada,0.0,2020-01-22,,0.0
3256,Canada,0.0,2020-01-23,,0.0
3257,Canada,0.0,2020-01-24,,0.0
3258,Canada,0.0,2020-01-25,,0.0
3259,Canada,0.0,2020-01-26,,0.0
3260,Canada,0.0,2020-01-27,,0.0
3261,Canada,0.0,2020-01-28,,0.0
3262,Canada,0.0,2020-01-29,,0.0
3263,Canada,0.0,2020-01-30,,0.0
3264,Canada,0.0,2020-01-31,,0.0
3265,Canada,0.0,2020-02-01,,0.0
3266,Canada,0.0,2020-02-02,,0.0
3267,Canada,0.0,2020-02-03,,0.0
3268,Canada,0.0,2020-02-04,,0.0
3269,Canada,0.0,2020-02-05,,0.0
3270,Canada,0.0,2020-02-06,,0.0
3271,Canada,0.0,2020-02-07,,0.0
3272,Canada,0.0,2020-02-08,,0.0
3273,Canada,0.0,2020-02-09,,0.0
3274,Canada,0.0,2020-02-10,,0.0
3275,Canada,0.0,2020-02-11,,0.0
3276,Canada,0.0,2020-02-12,,0.0
3277,Canada,0.0,2020-02-13,,0.0
3278,Canada,0.0,2020-02-14,,0.0
3279,Canada,0.0,2020-02-15,,0.0
3280,Canada,0.0,2020-02-16,,0.0
3281,Canada,0.0,2020-02-17,,0.0
3282,Canada,0.0,2020-02-18,,0.0
3283,Canada,0.0,2020-02-19,,0.0
3284,Canada,0.0,2020-02-20,,0.0
3285,Canada,0.0,2020-02-21,,0.0
3286,Canada,0.0,2020-02-22,,0.0
3287,Canada,0.0,2020-02-23,,0.0
3288,Canada,0.0,2020-02-24,,0.0
3289,Canada,0.0,2020-02-25,,0.0
3290,Canada,0.0,2020-02-26,,0.0
3291,Canada,0.0,2020-02-27,,0.0
3292,Canada,0.0,2020-02-28,,0.0
3293,Canada,0.0,2020-02-29,,0.0
3294,Canada,0.0,2020-03-01,,0.0
3295,Canada,0.0,2020-03-02,,0.0
3296,Canada,0.0,2020-03-03,,0.0
3297,Canada,0.0,2020-03-04,,0.0
3298,Canada,0.0,2020-03-05,,0.0
3299,Canada,1.0,2020-03-06,,0.0
3300,Canada,1.0,2020-03-07,,0.0
3301,Canada,2.0,2020-03-08,,0.0
3302,Canada,3.0,2020-03-09,,0.0
3303,Canada,0.0,2020-03-10,,0.0
3304,Canada,12.0,2020-03-11,,0.0
3305,Canada,0.0,2020-03-12,,0.0
3306,Canada,10.0,2020-03-13,,0.0
3307,Canada,0.0,2020-03-14,,0.0
3308,Canada,10.0,2020-03-15,,0.0
3309,Canada,17.0,2020-03-16,,0.0
3310,Canada,18.0,2020-03-17,,0.0
3311,Canada,23.0,2020-03-18,,0.0
3312,Canada,22.0,2020-03-19,,0.0
3313,Canada,27.0,2020-03-20,,1.0
3314,Canada,49.0,2020-03-21,,0.0
3315,Canada,64.0,2020-03-22,,0.0
3316,Canada,42.0,2020-03-23,,0.0
3317,Canada,58.0,2020-03-24,,0.0
3318,Canada,-1.0,2020-03-25,,1.0
3319,Canada,128.0,2020-03-26,,0.0
3320,Canada,56.0,2020-03-27,,0.0
3321,Canada,0.0,2020-03-28,,0.0
3322,Canada,79.0,2020-03-29,,0.0
3323,Canada,40.0,2020-03-30,,1.0
3324,Canada,29.0,2020-03-31,,5.0
3325,Canada,64.0,2020-04-01,,1.0
3326,Canada,215.0,2020-04-02,,4.0
3327,Canada,0.0,2020-04-03,,0.0
3328,Canada,106.0,2020-04-04,,5.0
3329,Canada,106.0,2020-04-05,,2.0
3330,Canada,69.0,2020-04-06,,3.0
3331,Canada,123.0,2020-04-07,,1.0
3332,Canada,0.0,2020-04-08,,2.0
3333,Canada,50.0,2020-04-09,,3.0
3334,Canada,28.0,2020-04-10,,3.0
3335,Canada,116.0,2020-04-11,,8.0
3336,Canada,0.0,2020-04-12,,0.0
3337,Canada,165.0,2020-04-13,,6.0
3338,Canada,138.0,2020-04-14,,2.0
3339,Canada,0.0,2020-04-15,,0.0
3340,Canada,126.0,2020-04-16,,0.0
3341,Canada,401.0,2020-04-17,,2.0
3342,Canada,165.0,2020-04-18,,1.0
3343,Canada,241.0,2020-04-19,,0.0
3344,Canada,105.0,2020-04-20,,8.0
3345,Canada,187.0,2020-04-21,,2.0
3346,Canada,306.0,2020-04-22,,5.0
3347,Canada,319.0,2020-04-23,,2.0
3348,Canada,0.0,2020-01-22,,0.0
3349,Canada,0.0,2020-01-23,,0.0
3350,Canada,0.0,2020-01-24,,0.0
3351,Canada,0.0,2020-01-25,,0.0
3352,Canada,0.0,2020-01-26,,0.0
3353,Canada,0.0,2020-01-27,,0.0
3354,Canada,1.0,2020-01-28,,0.0
3355,Canada,0.0,2020-01-29,,0.0
3356,Canada,0.0,2020-01-30,,0.0
3357,Canada,0.0,2020-01-31,,0.0
3358,Canada,0.0,2020-02-01,,0.0
3359,Canada,0.0,2020-02-02,,0.0
3360,Canada,0.0,2020-02-03,,0.0
3361,Canada,0.0,2020-02-04,,0.0
3362,Canada,1.0,2020-02-05,,0.0
3363,Canada,0.0,2020-02-06,,0.0
3364,Canada,2.0,2020-02-07,,0.0
3365,Canada,0.0,2020-02-08,,0.0
3366,Canada,0.0,2020-02-09,,0.0
3367,Canada,0.0,2020-02-10,,0.0
3368,Canada,0.0,2020-02-11,,0.0
3369,Canada,0.0,2020-02-12,,0.0
3370,Canada,0.0,2020-02-13,,0.0
3371,Canada,0.0,2020-02-14,,0.0
3372,Canada,0.0,2020-02-15,,0.0
3373,Canada,0.0,2020-02-16,,0.0
3374,Canada,1.0,2020-02-17,,0.0
3375,Canada,0.0,2020-02-18,,0.0
3376,Canada,0.0,2020-02-19,,0.0
3377,Canada,0.0,2020-02-20,,0.0
3378,Canada,1.0,2020-02-21,,0.0
3379,Canada,0.0,2020-02-22,,0.0
3380,Canada,0.0,2020-02-23,,0.0
3381,Canada,0.0,2020-02-24,,0.0
3382,Canada,1.0,2020-02-25,,0.0
3383,Canada,0.0,2020-02-26,,0.0
3384,Canada,0.0,2020-02-27,,0.0
3385,Canada,0.0,2020-02-28,,0.0
3386,Canada,1.0,2020-02-29,,0.0
3387,Canada,0.0,2020-03-01,,0.0
3388,Canada,0.0,2020-03-02,,0.0
3389,Canada,1.0,2020-03-03,,0.0
3390,Canada,3.0,2020-03-04,,0.0
3391,Canada,1.0,2020-03-05,,0.0
3392,Canada,8.0,2020-03-06,,0.0
3393,Canada,0.0,2020-03-07,,0.0
3394,Canada,6.0,2020-03-08,,0.0
3395,Canada,5.0,2020-03-09,,1.0
3396,Canada,0.0,2020-03-10,,0.0
3397,Canada,7.0,2020-03-11,,0.0
3398,Canada,7.0,2020-03-12,,0.0
3399,Canada,18.0,2020-03-13,,0.0
3400,Canada,0.0,2020-03-14,,0.0
3401,Canada,9.0,2020-03-15,,0.0
3402,Canada,30.0,2020-03-16,,3.0
3403,Canada,0.0,2020-03-17,,0.0
3404,Canada,83.0,2020-03-18,,3.0
3405,Canada,45.0,2020-03-19,,0.0
3406,Canada,40.0,2020-03-20,,1.0
3407,Canada,153.0,2020-03-21,,2.0
3408,Canada,0.0,2020-03-22,,0.0
3409,Canada,48.0,2020-03-23,,3.0
3410,Canada,145.0,2020-03-24,,0.0
3411,Canada,0.0,2020-03-25,,0.0
3412,Canada,108.0,2020-03-26,,1.0
3413,Canada,0.0,2020-03-27,,0.0
3414,Canada,159.0,2020-03-28,,3.0
3415,Canada,0.0,2020-03-29,,0.0
3416,Canada,86.0,2020-03-30,,2.0
3417,Canada,43.0,2020-03-31,,5.0
3418,Canada,0.0,2020-04-01,,0.0
3419,Canada,108.0,2020-04-02,,7.0
3420,Canada,53.0,2020-04-03,,0.0
3421,Canada,29.0,2020-04-04,,7.0
3422,Canada,0.0,2020-04-05,,0.0
3423,Canada,63.0,2020-04-06,,0.0
3424,Canada,0.0,2020-04-07,,1.0
3425,Canada,25.0,2020-04-08,,4.0
3426,Canada,45.0,2020-04-09,,5.0
3427,Canada,34.0,2020-04-10,,2.0
3428,Canada,75.0,2020-04-11,,8.0
3429,Canada,0.0,2020-04-12,,0.0
3430,Canada,45.0,2020-04-13,,11.0
3431,Canada,0.0,2020-04-14,,0.0
3432,Canada,27.0,2020-04-15,,3.0
3433,Canada,44.0,2020-04-16,,3.0
3434,Canada,14.0,2020-04-17,,2.0
3435,Canada,43.0,2020-04-18,,1.0
3436,Canada,29.0,2020-04-19,,3.0
3437,Canada,0.0,2020-04-20,,1.0
3438,Canada,77.0,2020-04-21,,5.0
3439,Canada,71.0,2020-04-22,,3.0
3440,Canada,29.0,2020-04-23,,4.0
3441,Canada,0.0,2020-01-22,,0.0
3442,Canada,0.0,2020-01-23,,0.0
3443,Canada,0.0,2020-01-24,,0.0
3444,Canada,0.0,2020-01-25,,0.0
3445,Canada,0.0,2020-01-26,,0.0
3446,Canada,0.0,2020-01-27,,0.0
3447,Canada,0.0,2020-01-28,,0.0
3448,Canada,0.0,2020-01-29,,0.0
3449,Canada,0.0,2020-01-30,,0.0
3450,Canada,0.0,2020-01-31,,0.0
3451,Canada,0.0,2020-02-01,,0.0
3452,Canada,0.0,2020-02-02,,0.0
3453,Canada,0.0,2020-02-03,,0.0
3454,Canada,0.0,2020-02-04,,0.0
3455,Canada,0.0,2020-02-05,,0.0
3456,Canada,0.0,2020-02-06,,0.0
3457,Canada,0.0,2020-02-07,,0.0
3458,Canada,0.0,2020-02-08,,0.0
3459,Canada,0.0,2020-02-09,,0.0
3460,Canada,0.0,2020-02-10,,0.0
3461,Canada,0.0,2020-02-11,,0.0
3462,Canada,0.0,2020-02-12,,0.0
3463,Canada,0.0,2020-02-13,,0.0
3464,Canada,0.0,2020-02-14,,0.0
3465,Canada,0.0,2020-02-15,,0.0
3466,Canada,0.0,2020-02-16,,0.0
3467,Canada,0.0,2020-02-17,,0.0
3468,Canada,0.0,2020-02-18,,0.0
3469,Canada,0.0,2020-02-19,,0.0
3470,Canada,0.0,2020-02-20,,0.0
3471,Canada,0.0,2020-02-21,,0.0
3472,Canada,0.0,2020-02-22,,0.0
